name_id,features
R_094,도구막걸리은(는) 1955년 도구양조장이 설립되면서 처음으로 만들어진 막걸리이다. 양조장이 위치한 포항시 남구 동해면이 옛 지명으로는 도구리라서 지명을 따서 막걸리를 만들게 되었다. 도구 막걸리는 밀과 쌀로 빚은 막걸리로 밀막걸리 특유의 구수한 향과 예스러움을 간직한 막걸리이다.
R_095,곤드레생막걸리은(는) 국내산 쌀과 메밀로 빚은 생막걸리로 메밀쌀로 빚어 메밀향이 그대로 살아있다. 산나물 자생에 최적지인 강원도 정선의 대표 나물인 곤드레를 첨가한 막걸리이다.
R_096,"한강의설레임은(는) 한강하구 김포평야에서 생산된 5천년 전통 김포쌀이 들어간 술로 인공첨가물이 전혀 없는 쌀, 물, 누룩, 효모만으로 무증자, 생쌀발효기법으로 만들었다. 막걸리 윗 부분의 맑은 부분을 마시면 마치 화이트 와인 같은 향기 좋은 술맛을 느낄 수 있고 후에 흔들어 마시면 산도는 적고 목넘김이 부드러운 달달한 맛이 채워진다. 향미증진 효모가 사용된 술로 향미는 우리나라 볏짚에서 분리한 효모로 특허등록이 됐으며 전통주에 최적화된 국내선발 유일한 양조효모 등으로 알려져있다."
R_097,하얀까마귀은(는) 오산의 시조인 까마귀를 모티브로 고두밥을 세번 쪄내어 덧술한 제조 방식인 삼양주로 빚은 고급 탁주이다. G마크 인증을 받은 오산지역 특산품인 세마쌀을 100% 사용하며 일체의 합성첨가물이 없이 제조한다. 쌀탁주의 묵직함을 느낄 수 있으며 순수곡물 베이스의 단조롭지 않은 맛과 쌀막걸리의 상큼한 향기를 잘 느낄 수 있다
R_098,"팔팔막걸리은(는) 특 등급의 김포금쌀만을 사용해서 빚으며 감미료 없이 만들어졌다. 발효곡주 고유의 부드러움, 은은한 단맛, 산미가 어우러져 시트러스 계열의 과일향이 난다. 마시고 난 뒤 입안에 남지 않는 깔끔한 피니쉬가 가장 큰 매력이다. 1~3주 차에는 탄산이 없으며 맛의 부드러움이 깊어진다."
R_099,"청주신선주탁주은(는) 식품첨가물 일체 없이 생지황, 숙지황, 인삼, 당귀, 감국, 구기자, 육계, 맥문동, 하수오, 우슬 등 10가지 약재를 사용한다. 국내산 쌀과 국내산 앉은뱅이밀로 만든 누룩 그리고 맑은 고을 청주에서 나는 지하수를 정제해 건강한 자료로만 정직하게 발효하여100일 이상의 발효와 숙성을 거친 우리나라 전통탁주이다. 약재의 비율이 잘 어우러져 오히려 약재가 들어간지 모를정도로 기분좋은 향과 풍미, 부드러운 목넘김, 그리고 순백색이 특징이다."
R_100,지란지교 무화과 탁주은(는) 100일 발표 90일 숙성으로 깊고 부드러운 맛과 순창에서 재배한 고품질 무화과와 햅찹쌀 100%를 사용해 무화과의 향긋함과 찹쌀의 달달한 맛이 특징이다.
R_101,"일엽편주은(는) 깨끗한 물, 깨끗한 공기, 깨끗한 쌀, 전통누룩 자체만으로 자연발효해 쌀 본연의 아름답고 깊은 향을 가진 살아있는 술이다. 온도와 습도 등 환경에 따라 어떤 날은 대범하게 열려있다가도 어떤 날에는 수줍게 닫혀있기도 한다. 정제나 여과 없이 시간을 두고 완성된 술이라는 점을 유념하여 그 다양한 맛과 향을 취흥으로 즐겨주시길 바란다. 일엽편주 탁주 꽃술은 아카시아꽃 향, 야생 꿀, 풋사과의 상큼함, 자몽의 쌉싸르함에 일엽편주 특유의 오묘한 향으로 마무리된다."
R_102,"양조학당 뜰은(는) 고문헌 향약집서방의 용호주 탁주 양조법을 그대로 재현하여 발효한 우리술이다. 화학 첨가물을 일체 사용하지 않고 양조학당에서 직접 선벼한 가장 좋은 국산 경기도 쌀과 누룩, 효모배양액, 쑥과 솔잎만을 사용하여 맛과 향을 낸다. 합성첨가물이 없어 지나치게 달지 않고 독하지 않아 간단한 안주와 함께 캌테일처럼 식전주로 마셔도 좋으며 한식 뿐만 아니라 탕, 조림, 육류 및 해산물 요리에 곁들여 마시면 더욱 다양한 맛을 느낄 수 있다. 심하게 흔들 경우 거품이 생겨 흘러 넘칠 수 있으므로 아래위로 두 번 정도만 천천히 흔들어 가라앉은 하얀 쌀입자를 섞어 마시면 된다."
R_103,"아임프리6.0은(는) 100% 쌀로 빚고 오미자로 맛과 향을 낸 프리미엄 막걸리이다. 밀 누룩이나 별도의 효소제가 첨가되지 않아 누구나 편하게 즐길 수 있는 프리미엄 탁주이다. 국내산 건오미자를 넣어 새콤달콤한 과실향이 특징으로 냉장보관하여 차갑게 마시면 더욱 좋다. 당화력이 높은 쌀 누룩으로 만들어 글루텐프리를 실현한 누구나 편하게 즐길 수 있는 막걸리이다. 100% 경기미만을 사용하여 오직 누룩과 물 이외에 합성감미료나 색소, 향료조차 들어가지 않은 무첨가 막거리이다."
R_104,북극곰 막걸리은(는) POSCO 용광로에서 나오는 규소로 만든 규산질비료를 쓴 유기농쌀로 빚은 막걸리이다. 규산질비료 경작시 메탄가스가 현저히 줄어 북극곰 살리기에 이바지 한다는 의미로 북극곰탁주라 이름이 붙어졌다. 친환경 eco 프로젝트 막걸리로 병 자체도 재활용이 용이한 최우수등급을 받은 병만 사용한다. 또한 판매수익 일부를 북극곰살리기에 기부하고 있다.
R_105,봇뜰 막걸리 10도은(는) 국내산 쌀과 직접디딘 누룩(백곡-밀가루+쌀가루)과 물만을 이용하여 빚은 탁주이다. 두 번 빚은 이양주이며 약간의 산미와 함께 단맛이 특징은 술이다. 봇뜰의 탁주 중에서 가장 가볍게 즐길 수 있는 제품이다.
R_106,백수환동주은(는) 국내산 쌀과 직접디딘 누룩을 이용하여 빚은 탁주로 누룩으로는 쌀과 녹두가 들어간 백수환동곡이 사용되었다. 술을 빚을 당시 따로 물이 첨가되지 않아 다른 탁주 제품보다 걸쭉하며 단맛이 강하고 향이 많이 두드러지는 술이다. 백수환동주는 머리가 흰 늙은이가 도로 아이가 되는 술이라 하여 붙여진 이름이다.
R_107,"말이야 막걸리야은(는) 무감미료 무첨가 곡성의 쌀과 토란만을 고집하여 만든 프리미엄생막걸리로 음용성이 좋다. 부드럽고 은은한 요쿠르트 산미의 깔끔한 라이트버젼과 청량감있는 달콤한 스파클링타입으로 두 가지가 있다. 라벨은 친황경 이지컷라벨을 적용하여 분리배출이 용이하다.

빨강 - 말이야막걸리야 (라이트버젼)
핑크 - 피크닉 컨셉 / 말이야막걸리야 (라이트버젼)
초록 - 캠핑 컨셉 / 말이야막걸리야 (스파클링버젼)
파랑 - 등산 컨셉 / 말이야막걸리야 (스파클링버젼)
노랑 - 시그니쳐 / 술잘빚는예쁜누나"
R_108,"님 그리다은(는) 인공 감미료, 첨가물을 넣지 않고 가야양조장의 발표, 숙성기술로 혼신을 다해 빚어 맛이 진하고 부드러우며 천연의 과일향이 나는 프리미엄 막걸리다. 옛 농주의 맛을 그대로 재현하고자 전통 이양주 기법에 밑술, 덧술 담금에 가수를 적게 했고 농담금법으로 보다 더욱 깊고 걸죽하게 빚었다."
R_109,냥이탁주 fresh은(는) 고양시 최초의 프리미엄 지역특산주. 인공감미료 없이 고양시에서만 생산되는 품질 좋은 가와지쌀을 주재료로 만든 막걸리. 고양시의 대표 캐릭터 고양이에서 이름을 따온 젊은 감각의 귀여운 고양이 패키지와 밸런스 좋은 새콤달콤 풍성한 맛이 특징이다. 풍무한 유기산이 포함되어 있어 거슬리지 않는 부드러운 신맛과 단맛이 잘 어우러져 있으며 차갑게 해서 마실수록 막걸리 본연의 맛을 즐길 수 있다.
R_110,냥이탁주 9도은(는) 고양시 최초의 프리미엄 지역특산주. 인공감미료 없이 고양시에서만 생산되는 품질 좋은 가와지쌀을 주재료로 만든 막걸리. 고양시의 대표 캐릭터 고양이에서 이름을 따온 젊은 감각의 귀여운 고양이 패키지와 밸런스 좋은 새콤달콤 풍성한 맛이 특징이다. 풍무한 유기산이 포함되어 있어 거슬리지 않는 부드러운 신맛과 단맛이 잘 어우러져 있으며 차갑게 해서 마실수록 막걸리 본연의 맛을 즐길 수 있다.
R_111,금풍양조은(는) 강화도 지역 친환경 무농약 쌀을 사용하고 무감미료 수제 프리미엄 막걸리다. 100년 전통의 양조장에서 빚은 막걸리답게 뛰어난 밸런스의 맛과 부드러운 목넘김이 특징이다. 담백한 과실 향에 탄산이 없어 부드러운 목 넘김을 느낄 수 있다.
R_112,"관악산생막걸리은(는) 어떤 첨가물이나 감미료 없이 경기미 햅쌀로 빚어 달지 않고 담백하며 언제 어디서나 편안히 즐길 수 있다. 처음에는 풋사과, 청포도 향이 싱그럽고 더 시간이 지나 숙성되면 참외 멜론과 같은 농밀한 단맛이 풍부해진다."
R_113,과천미주은(는) 맑은 샘물처럼 감미로운 우리 쌀 술로 지게미를 최소화하여 귀하게 빚었다. 하루의 피로를 씻어주고 몸의 평화를 회복하는 홈술로 추천한다. 맑고 차갑게 드시고 마지막에 흔들어 청탁의 매력을 즐길 수 있다.
R_114,"G12 골디락스은(는) 싱그러운 과일향과 부드러운 목 넘김으로 마시기 딱 좋은 막걸리다. Ice 공법으로 차갑게 발효하고 더 차갑게 숙성했다. 담백한 맛의 멥쌀과 감칠맛 나는 찹쌀을 오랜 연구개발 끝에 최적의 비율로 사용하여 소박한 단맛을 구현하였고, 여기에 12℃ 저온에서 30일간의 발효와 12℃에서 30일간의 숙성 과정을 거친 깔끔한 막걸리이다."
R_115,"은자골 생 탁배기은(는) 상주지역 햇 상주삼백쌀과 전통누룩을 원료로 하여 빚은 막걸리로, 쌀 막걸리 특유의 부드러운 목넘김을 가지고 있으며 청량감이 일품인 막걸리다."
R_116,"맑은내일 스파클링 막걸리은(는) 자연탄산으로 제조일로부터 15일 전과 후에 다른 매력을 느낄 수 있다는 것이 가장 큰 특징이다. 제조일로부터 15일 전에는 달콤하고 라이트한 맛과 함께 가벼운 탄산을 느끼실 수 있고, 15일 후에는 풍부한 탄산과 함께 새콤달콤함과 숙성된 바디감의 스파클링 막걸리를 느낄 수 있다."
R_117,이화주은(는) 고려시대 때부터 빚어졌던 술을 전통방식 그대로 재현하여 물을 거의 사용하지 않아 농도가 짙은 크림같은 느낌의 떠먹는 탁주로써 에피타이저나 디저트로도 좋고 다양한 음식요리에도 응용 가능한 독특한 프리미엄 탁주이다.
R_118,"인천 생 소성주은(는) 지난 1974년 인천지역의 11개 양조장의 합병으로 만들어져 72년간의 오랜 경험을 바탕으로 인천의 자부심을 가지고 막걸리를 빚고 있다. 생 소성주는 숙성시간과 담금 횟수를 늘려 부드럽고 톡 쏘는 탄산의 상쾌한 청량감이 느껴지며, 특유의 감칠맛이 매력적이다. 원료인 팽화미에서 나오는 고소한 향이 올라오는 것이 특징이다."
R_119,자희향은(는) 100% 함평산의 친환경 찹쌀과 은은한 황국화 향의 자연스러운 단 맛이 잘 어우러진 전통 방식으로 모든 작업이 수작업으로 빚어지고 있다. 인공 감미료를 넣지 않은 순수 전통방식의 약주로 목 넘김이 부드러워 사케나 디저트 와인 대용으로 손색이 없는 전통주. 깨끗이 세척해 12시간 불린 쌀로 밑술과 덧술을 만들어 약 3개월 간의 길고 긴 숙성과정을 거쳐야 비로소 자희향을 만날 수 있다. 단맛과 신맛 등 오미의 균형이 잘 갖춰져 있으며 술 속 미세한 입자들이 입 안 전체를 부드럽게 만든다.
R_120,자희향 나비은(는) 남도의 전통 술로 함평산의 친환경 찹쌀과 전통 누룩만을 사용해 밑술과 덧술을 만들어 100일간 저온에서 전통옹기에 담아 숙성시키는 자연스러운 단 맛이 감도는 전통 수제 막걸리다. 은은한 수박향이 올라오고 첫 맛과 목넘김 후 뒷맛이 가볍다.
R_121,DOK막걸리은(는) 우리 누룩 특유의 발효 특성을 연구하여 출시한 막걸리로 막걸리 본연의 맛을 낼 수 있도록 노력한 결과다. 잘 익은 참외와 멜론의 달콤하고 상큼한 과육향을 싱그럽고 경쾌하게 즐길 수 있는 프리미엄 막걸리다.
R_122,"주산지 막걸리은(는) 청송을 대표하는 전통방식의 토속 막걸리입니다. 알콜올 도수 6도로, 청정지역 청송의 깨끗한 자연환경에서 빚어내는 막걸리입니다. 쌀과 밀의 조화로운 발효로 빚고 있으며, 쌀은 묵은 쌀이 아닌 햅쌀만을 사용하여 최고의 품질을 유지하고 있습니다. 장시간 발효를 하므로 두통과 숙취가 없고, 담백하고 깔끔한 맛을 냅니다."
R_123,죽향 생 막걸리은(는) 전남 담양에서 생산한 도정한지 1개월 이내의 엄선된 쌀을 원료로 사용해서 쌀의 아밀로스를 최적화하여 향미가 살이 있는 생막걸리입니다. 댓잎을 첨가해 천연발효시켜 보존기간을 다른 막걸리에 비해 늘린 제품입니다. 고품질 술 생산 장려와 소비자 보호를 위해 국가에서 지정하는 술품질인증을 취득했고 2015년도 남도 전통술품평회 생막걸리부문에서 최우수상을 수상하여 그 품질을 인정 받았습니다.
R_124,지장수 호박 생 막걸리은(는) 약천골 지장수로 빚어 목넘김이 부드러우며 생 막걸리에 단호박을 첨가해 아스파탐을 넣지 않아도 달달한 맛이 있습니다. 무첨가제로 건강하게 빚으며 2014년 우리술 품평회에서 최우수 품질상을 수상하기도 한 막걸리입니다.
R_125,"지평 생 쌀막걸리은(는) 쌀(국내산), 정제수, 국, 효모, 정제효소 등"
R_126,"지평 생 옛막걸리은(는) 대한민국의 90년의 역사가 담긴 대한민국에서 가장 오래된 양조장에서 나오는 막걸리. 옛날부터 사용하던 우물을 현재까지도 그대로 사용하고 있으며 전통적인 맛을 이어가기 위해 끊임없이 노력하고 있는 양조장입니다. 지평 생 옛 막걸리는 밀입국하여 미숙성된 주로써, 묵직하고 구수한 맛의 옛스러운 막걸리의 맛이 그대로 담겨있는 막걸리입니다. 옛날 그 맛을 그리워 하시는 사람이라면 가장 그 기억을 떠올리기에 좋은 막걸리입니다."
R_127,"두륜탁주은(는) 쌀과 밀의 적절한 배합으로 쌀특유의 센맛을 조절하고, 대대로 당귀를 함께 숙성하여 걸러낸 생막걸리로 목넘김이 깔끔하고 은은한 향과 감칠맛, 청량감이 뛰어나다. 기분좋은 누룩향이 느껴지는 생막걸리는 10여종의 필수 아미노산과 유산균이 풍부한 우리민족 고유의 전통주다."
