product_id,food,maker,address,name_id,similar_name
PR00000228,"김치전 김치전은 잘 익은 김치의 맛이 배어나와 막걸리와 잘 어울리는 음식인데, 울금 생막걸리 특유의 향이 김치의 텁텁한 맛을 감해주어 더욱 좋다.",영덕주조,경북 영덕군 강구면 소월1길 16-10,R_145,
PR00000227,"스테이크 프리미엄 막걸리인 하얀연꽃 백련 생 막걸리는 스테이크와도 거부감 없이 잘 어울리며 감자, 당근, 콩, 옥수수, 시금치 같은 채소요리를 곁들이고 소스 없이 같이 마시면 백련 생 막걸리의 담백한 맛이 은은하게 입안을 채운다.",신평양조장,충남 당진시 신평면 신평로 813,R_146,
PR00000226,"두부김치, 해물전 두부김치는 따뜻하게 데친 두부에 익은 김치와 돼지고기를 볶아 곁들인 음식으로 아삭한 김치의 맛이 조화를 이루어 막걸리안주로 좋다. 또한, 해산물과 야채로 만든 해물전과도 궁합이 좋다.",불로생우리쌀막걸리,대구 중구 명륜로 12길 16,R_147,
PR00000225,가지나물 가지를 식물성 기름으로 요리를 하면 불포화지방산과 비타민E를 많이 섭취할 수 있어서 좋은데 막걸리의 부드러운 목 넘김과 은은한 향을 가지나물이 잘 지켜준다.,만수주조(영농조합법인),경북 영주시 안정면 용주로1364번길 12 베지밀영주대리점,R_148,
PR00000224,"생 미나리 두부무침, 미나리 전미나리는 비타민이 풍부한 알칼리성 식품으로 혈압강하, 해열, 일사병 및 변비 등에 효과가 좋다. 미나리를 활용한 안주와 막걸 리가 함께하면 건강과 맛을 동시에 챙길 수 있을 것이다.",성포양조장,경상남도 거제시 사등면 지석3길3,R_149,
PR00000223,복분자 막걸리에 장어구이가 기본이다.,(농)국순당고창명주㈜,전북 고창군 심원면 선운대로 2197,R_150,
PR00000221,"도토리묵, 골뱅이무침 소화기능을 촉진시켜 입맛을 돋우어주는 도토리와 타우린이 풍부하여 노화방지에도 탁월한 골뱅이를 새콤달콤하게 무쳐서 천마이야기 막걸리와 함께하면 상쾌한 탄산의 맛과 어울려 음식을 맛을 더욱 돋구어 준다.",농업회사법인산들벗(주),전라북도 무주군 적상면 서창로 72,R_151,
PR00000219,"주꾸미볶음, 홍어무침 칼칼한 주꾸미볶음에 줄포 생 막걸리를 곁들이면 청량감과 어울려지는 깔끔한 맛을 느낄 수 있으며 홍어무침과 곁들이면 홍어 특유의 맛을 더욱더 살려줄 수 있다.",내변산(동진주조),전북 부안군 행안면 부안농공단지길 14-11,R_152,
PR00000218,"키조개 회 무침 안양은 키조개, 한우, 표고버섯이 유명한곳이다. 키조개는 단백질이 많은 저칼로리식품으로 필수아미노산과 철분이 많아 동맥경화와 빈혈예방에 좋고, 새콤하고 칼칼한 회 무침에 청량감이 좋은 안양동동주 한잔이 생각난다.",안양주조장,전남 장흥군 안양면 주교비동로 4,R_153,
PR00000217,"새콤달콤한 골뱅이 무침, 혹은 쑥버무리와 함께 즐기면 좋다.",양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-9,R_154,
PR00000214,"수육, 순대 볶음, 닭갈비와 잘 어울린다.",문경주조,경상북도 문경시 동로면 노은리 192번지,R_155,
PR00000212,리코타 치즈 샐러드와 잘 어울린다.,청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_156,
PR00000211,가벼운 멜론향으로 시작하는 색 다른 느낌이 있는 술이다. 미끈한 목 넘김에 진하지 않은 신맛과 잔잔한 여운으로 마무리되는 달콤한 맛이 특징이다. 약주 주종이 보통 단맛이 도는데 함께하는 음식은 생선요리 등과 같이 담백한 맛에 잘 어울린다.,국순당,강원도 횡성군 둔내면 현천리 120,R_157,C_121
PR00000210,마늘새우와 잘 어울린다.,(주)1932 포천일동막걸리,경기도 포천시 일동면 운악청계로 1597,R_158,
PR00000209,"파전, 두부김치와 잘 어울린다.",금정산성 토산주,부산 금정구 산성로 453,R_159,
PR00000208,"매운 볶음요리, 부침개와 잘 어울린다.",동진주조,전라북도 부안군 행안면 부안농공단지길 14-11,R_160,
PR00000207,"과일, 치즈와 잘 어울린다.",술샘,경기도 용인시 처인구 양지면 죽양대로 2298-1,R_161,
PR00000206,호두바게트와 잘 어울린다.,밝은세상영농조합,경기도 평택시 포승읍 충열길 37,R_162,
PR00000205,"도리뱅뱅이. 도토리묵, 겉절이, 나물과 잘 어울린다.",이원양조장,충청북도 옥천군 이원면 묘목로 113,R_163,
PR00000204,"연하게 올라오는 바닐라 향기가 술이 오래 숙성되었음을 말해주고, 청량미는 적으나 입안에 맴도는 깨끗한 산미가 음식을 부른다. 양념갈비와 잘 어울린다.",예술주조,강원도 춘천시 신동면 풍류1길 6-3,R_164,
PR00000203,식감을 살려줄 수 있는 강정류나 잣향을 풍부하게 느끼기 위해 잣박산을 곁들여도 좋다.,예술주조,강원도 춘천시 신동면 풍류1길 6-3,R_165,
PR00000202,대게 또는 홍게찜과 잘 어울린다.,울진술도가,경상북도 울진군 근남면 노음2길 4,R_166,
PR00000201,대게 또는 홍게찜과 잘 어울린다.,울진술도가,경상북도 울진군 근남면 노음2길 4,R_167,
PR00000200,바베큐와 잘 어울린다.,술샘,경기도 용인시 처인구 양지면 죽양대로 2298-1,R_168,
PR00000199,"막걸이와 전 조합도 좋지만 크리미함과 달콤함이 느껴져 매콤, 새콤한 음식과 궁합이 좋다.",배상면주가,경기도 포천시 화현면 화현리 512,R_169,
PR00000198,"텁텁함이 없고 뒷맛이 깨끗해 다양한 안주와 잘 어울린다. 전 혹은, 삼겹살과 즐기기 좋다.",배혜정도가,경기도 화성시 정남면 서봉로 835,R_170,
PR00000197,고기산적과 잘 어울린다.,배혜정도가,경기도 화성시 정남면 서봉로 835,R_171,
PR00000196,파전과 잘 어울린다.,배혜정도가,경기도 화성시 정남면 서봉로 835,R_172,
PR00000195,구절판과 어울린다.,배혜정도가,경기도 화성시 정남면 서봉로 835,R_173,
PR00000194,숯불바베큐와 잘 어울린다.,신평양조장,충남 당진시 신평면 신평로 813,R_174,
PR00000193,목넘김은 매우 부드럽지만 쓴맛이 입 안의 느낌을 묵직하게 만들어 양념 갈비와 잘 어울린다.,청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_175,
PR00000192,단맛이 적어 다양한 음식과의 조화를 만들 수 있다. 닭도리탕이나 양념된 고기류와 잘 어울린다.,청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_176,
PR00000191,입 안에 넣으면 삼의 느낌이 꽉 차고 알코올 도수가 높지 않아 자극적이지 않고 편하게 즐길 수 있다. 김치전과 잘 어울린다.,대농바이오우리산삼,경기도 광주시 퇴촌면 천진암로 684,R_177,
PR00000190,"백색의 살균 캔 막걸리로 신선한 발효 향이 은은하게 올라오고 단맛과 신맛, 쓴맛 등 전체적으로 오미의 조화가 잘 갖춰져 있는 막걸리다. 일반적인 막걸리 알코올 도수로 자극적이지 않고 편하게 즐길 수 있으며, 입 안의 느낌과 목 넘김이 가볍고 산뜻하다. 파전과 잘 어울린다.",서울장수㈜,충청북도 진천군 광혜원면 죽현길141,R_178,
PR00000189,"묵직한 막걸리 원액과 같은 느낌으로 진한 쌀 향이 올라온다. 얼음을 타서 온더록으로 마시는 것도 추천한다. 밥과 같은 쌀막걸리인 만큼 금강에서 잡히는 민물고기 매운탕과 같이 먹는 것이 좋다. 물론 밀 막걸리 만큼은 아니지만 원액에 가까운 만큼 묵직한 맛을 자랑하니, 식감이 가벼운 도토리묵, 겉절이, 나물 등도 좋다",이원양조장,충청북도 옥천군 이원면 묘목로 113,R_179,
PR00000188,"경쾌함과 발랄함, 그리고 생 특유의 신선함이 그대로 느껴지는 막걸리로 이원 양조장의 막걸리 중에서 대중적인 맛에 속한다. 옥천의 금강 상류에서 잡히는 빙어요리인 도리뱅뱅, 그리고 민물 매운탕과 같이 먹는 것이 가장 좋다. 묵직한 막걸리인 만큼 식감이 가벼운 도토리묵, 겉절이, 나물 등과 잘 어울린다.",이원양조장,충청북도 옥천군 이원면 묘목로 113,R_180,
PR00000187,타 막걸리에 비해 도수가 높지만(10%) 자극적이지 않고 목 넘김이 부드럽다. 갈비찜과 잘 어울린다.,방풍도가,강원도 강릉시 미노길 103,R_181,
PR00000186,술을 입에 넣으면 처음 단맛이 느껴지지만 오래가지 않고 곡물의 부드러움이 입 전체를 감싸주면서 산뜻한 신맛이 음식을 당기게 만들어 돼지고기 등의 수육과 잘 어울린다.,최행숙전통주가,경기도 파주시 법원읍 사임당로 763,R_182,
PR00000185,일반 막걸리에 비해 알코올 도수가 높아 술이 가볍지 않고 묵직하며 술을 마시고 난 후에는 옅은 쓴맛이 양념된 낙지나 주꾸미 볶음류와 매우 잘 어울린다.,송도향전통주조,"인천광역시 남동구 호구포로 50, 8층 819-1호",R_183,
PR00000184,일체 첨가물을 넣지 않은 제품으로 고유의 부드러운 맛과 풍부한 유산균을 함유하고 있어 담백한 맛의 전류과 같은 한식과 매우 잘 어울린다.,좋은술,경기 평택시 오성면 숙성뜰길 108,R_184,
PR00000183,"신선한 발효향이 은은하게 올라오고 단맛과 신맛, 쓴맛 등 전체적으로 오미의 조화가 잘 갖춰져 있는 막걸리다. 일반적인 막걸리 알코올 도수로 자극적이지 않고 편하게 즐길 수 있으며, 입 안의 느낌과 목 넘김이 가볍고 산뜻하다. 파전과 잘 어울린다.",김포양조,경기도 김포시 월곶면 김포대로 2763,R_185,
PR00000182,쌀을 튀겼을 때 나는 고소한 향이 특징이다. 색이 진하고 적절한 단맛과 산미의 조화가 좋다. 두부에 겉절이 김치를 함께하면 좋다.,양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-9,R_186,
PR00000181,최대한 여과되어 바디감이 매우 깔끔하고 목넘김이 부드러운 것이 특징이며 산미가 약하고 입안에 단맛의 여운이 많이 남아 김치전과 함께 하면 좋다.,양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-9,R_187,
PR00000180,입 안에서는 단맛으로 꽉 차는 느낌이 들고 마시고 난 후에는 오히려 여운이 짧고 고소하다. 갈비찜 등 단맛이 약간 있는 음식들과 잘 어울린다.,농업회사법인㈜산수,강원도 홍천군 화촌면 야시대로 211-57,R_188,
PR00000179,"목 넘김이 깔끔하고 마시고 난 후에 남는 술의 여운이 길어 골뱅이, 소라 등 무침류와 잘 어울린다.",농업회사법인㈜산수,강원도 홍천군 화촌면 야시대로 211-57,R_189,
PR00000178,"생쌀발효법 특유의 가볍고 경쾌한 맛이 특징. 향을 자세히 맡아보면 바나나 우유와 같은 향이 느껴진다. 가벼운 맛을 자랑하는 만큼 묵직한 고기류하고도 잘 맞는다. 불고기, 육전, 오징어와 새우를 듬뿍 넣은 기름진 해물파전도 좋다.",한주양조,경기도 안성시 서운면 서운로 241-14,R_190,
PR00000177,"쌀 특유의 풍미가 살아있는 막걸리. 개운한 맛으로 다양한 음식과 잘 어울리는 스타일. 칼칼한 맛이 살아있어 다양한 음식과 식중주로 잘 어울리는 막걸리이다. 단맛이 적어 달콤하고 매운 음식과 잘 어울릴 수 있다. 닭도리탕, 감자탕 등도 추천 메뉴다.",김포금쌀탁주영농조합법인,경기도 김포시 하성면 하성로 622,R_191,
PR00000176,송명섭 막걸리는 빚는 이를 닮아 소박한 맛이 난다. 어떠한 첨가물로 넣지 않았기 때문에 대중적인 막걸리와는 달리 단맛과 신맛이 거의 느껴지지 않는다. 입맛을 사로잡는 달달함은 없지만 마시고 나서 입안을 개운하게 한다. 그렇기 때문에 계속해서 마셔도 질리지 않는 막걸리이다. 맵고 짠 한식이나 기름진 고기류와의 음식 궁합이 좋다.,태인합동주조장,전북 정읍시 태인면 태흥리 392-1,R_192,
PR00000175,"진한 쌀 맛과 묵직한 술 맛이 그대로 살아있는 약주. 달콤함과 진함의 극치를 이룬다. 알코올 도수가 20로도 높은 만큼 맑은 장국 등 하고도 잘 어울린다. 비교적 가벼운 느낌의 맑은 소고기국, 미역국, 계란국 등도 좋은 매칭이다.",술아원,경기 여주 점봉길 93-12,R_193,
PR00000174,오미자 특유의 산뜻한 산미가 소고기와 잘 어울린다.,문경주조,경상북도 문경시 동로면 노은리 192번지,R_194,
PR00000173,"발효 기간이 길어 탄산에 의한 청량감은 없지만 술 맛은 산뜻한 산미가 전체적인 맛을 이끌고 있지만 어느 하나 맛이 튀지 않고 단맛, 신맛 등 오미의 조화가 잘 갖춰져 있다. 파스타 등 맛이 강하지 않은 면 요리와 잘 어울린다.",좋은술,경기 평택시 오성면 숙성뜰길 108,R_195,
PR00000172,음식은 양념된 맛이 강한 음식보다는 양념이 되지 않은 백숙 등과 잘 어울린다.,좋은술,경기 평택시 오성면 숙성뜰길 108,R_196,
PR00000171,단맛과 곡물의 부드러움이 입 전체를 감싸준다. 돼지고기 등의 수육과 잘 어울린다.,국순당,강원도 횡성군 둔내면 현천리 120,R_197,
PR00000170,"적당한 감칠맛과 청량미가 있어 전, 회무침과 잘 어울린다.",국순당,강원도 횡성군 둔내면 현천리 120,R_198,
PR00000169,술을 마시고 난 후에 옅은 쓴맛이 혀에 남아 여운을 길게 한다. 오리 주물럭과 잘 어울린다.,국순당,강원도 횡성군 둔내면 현천리 120,R_199,
PR00000168,"매우 달콤하고 쌀의 부드러운 곡물맛이 좋으며, 떠먹는 술이기에 탄산에 의한 청량미는 적지만 부드러운 크림을 먹는 듯하다. 특별한 안주가 필요 없이 먹을 수 있지만 디저트 술로 적당하다.",국순당,강원도 횡성군 둔내면 현천리 120,R_200,
PR00000167,"묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_201,
PR00000166,"묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_202,
PR00000165,"묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_203,
PR00000164,"묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_204,
PR00000163,"묵은 김치를 곁들인 홍어삼합이나 겉절이 김치를 곁들인 보쌈, 부침이나 전류와도 잘 어울린다.",청산녹수,전라남도 장성군 장섭읍 남양촌길 19,R_205,
